hostname,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2,distance_pc,model_G,model_BP,model_RP,model_H,model_g,model_r,model_i,model_z
Kepler-1926,0.768,4999999999.999999,0.5,3.0,40.35627663910466,6.969600000000001,47.325876639104656,789.562683105469,9.078692607348668,10.47239843697368,7.733485688958515,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1704,1.1319999942640404,7399999932.273276,0.5,3.0,5.927082714177677,1.478656000000005,7.405738714177683,826.031311035156,5.105194316005697,6.745615804034289,3.7455767705911525,1.0397374184201182,13.445741453689285,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1940,0.8019999675266026,4999999999.999999,0.33464054046541963,3.0,38.4043510178741,9.601087470920936,48.005438488795036,803.918395996094,8.687106836630146,9.997459282061783,7.402912557195219,0.874377958885538,13.277845034966589,2.6075461645047113,1.9899844954370685,1.4344756348476242
Kepler-572,0.83,4680000000.000007,0.5,3.0,38.37393019237498,5.76,44.133930192374976,503.947814941406,8.578322244191458,9.886906484189465,7.295733272435383,1.0397374184201182,13.246801204524713,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1788,0.686,13800000000.000013,0.5,3.0,45.78914260110702,7.839999999999999,53.62914260110701,550.523376464844,9.775235494985111,11.367414187764568,8.302747785841538,1.0397374184201182,13.725754933272183,2.6075461645047113,2.000914094274466,1.4454052336850218
KOI-1257,0.9900000597759238,9299999511.796284,0.2699999642309633,2.775751332835611,1.700094526394637e-15,1.041239018959553e-13,1.0582399642234994e-13,2579.25146484375,6.463776101684606,7.611807342074291,5.363372227553203,0.7695315912948897,13.277691513582646,2.412710709653924,1.8392906423056434,1.3254996065118754
Kepler-357,0.794,2140000000.0000007,0.5,3.0,42.51020395356863,3.0976,45.60780395356863,696.392395019531,8.963555209067334,10.332591014198735,7.635585951016509,1.0397374184201182,12.907012846452691,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1354,1.1599999170035429,1000000.0,0.5,2.256541784478444,154.47767692153604,9.57370625000011,164.05138317153614,1101.009765625,5.634693966111934,6.81894416902492,4.446951812632641,0.9063549837161926,8.692752721248286,1.9615559715928899,1.5154584225274947,1.098133413374117
Kepler-36,1.0339999948342495,7409999933.16066,0.19214122781235818,3.0,8.863293376770448,2.2158254950030503,11.079118871773499,531.999755859375,6.078654870513876,7.2681903914886306,4.945419739612451,0.7318786462324766,13.446353550576884,2.6075461645047113,1.9819866408777913,1.426477780288347
Kepler-1612,0.96,4569999999.999992,0.5,3.0,28.33356796895894,3.5343999999999998,31.867967968958936,772.608825683594,7.6194963896886145,8.802420539514191,6.444487387620395,1.0397374184201182,13.236129887810318,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1731,0.781,1000000.0,0.5,3.0,762.9622038342202,6.176133650416173,769.1383374846364,170.028579711914,7.079811194444416,8.592562085688341,5.656144769110958,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1442,1.3399999954308008,1700002169.0605757,0.5,3.0,4.6818996421496735,0.9216000000152196,5.603499642164893,605.167419433594,5.850023361413307,6.869120947619347,4.8449028798653675,1.0397374184201182,12.807046900367313,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-372,1.2019999854823538,2348999972.945492,0.34048685829146064,3.0,14.166904926006277,3.541726141199665,17.708631067205943,1445.9912109375,6.2975924489347355,7.336030133125007,5.26837941703399,0.880224276711579,12.947467785789428,2.6075461645047113,1.9903709136600984,1.4348620530706542
Kepler-1294,0.9899999955748179,3979999959.446369,0.3679857107785421,3.0,10.137129029307673,2.534282015742422,12.671411045050094,1703.98901367188,7.3821751016653305,8.525718708213875,6.243909558050714,0.9077231291986605,13.178865900454346,2.6075461645047113,1.9921884778140846,1.4366796172246403
Kepler-945,0.97,4469999999.999992,0.5,3.0,22.51577227947515,4.1616,26.67737227947515,1575.232421875,7.557275357819768,8.733755107264765,6.388341460472994,1.0397374184201182,13.226428690797231,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-762,1.0599999899210633,3799999979.1903706,0.4404157809107663,3.0,11.31196442441685,2.8279908614209526,14.139955285837802,1820.69299316406,6.9909898087807765,8.105061588642142,5.881743208216768,0.9801531993308846,13.156882352665425,2.6075461645047113,1.996975815729544,1.4414669551400998
Kepler-1284,0.84,4469999999.999992,0.5,3.0,36.921612558119904,3.5343999999999998,40.4560125581199,861.035278320313,8.507990166936716,9.804959651762777,7.234331892921251,1.0397374184201182,13.226428690797233,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1184,1.05,3549999999.999994,0.5,3.0,18.784696319017346,4.6656,23.450296319017347,1173.3818359375,7.110205788386542,8.240482931419834,5.985455499480441,1.0397374184201182,13.126349646595434,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-273,0.756,10469936476.257471,0.49156510201638015,3.0,38.100028100623945,9.525003306685928,47.625031407309876,702.242797851563,8.982207614884825,10.364695574595368,7.644673236972155,1.0313025204364985,13.59714697532767,2.6075461645047113,2.0003565812573405,1.4448477206678965
Kepler-1374,0.85,4469999999.999992,0.5,3.0,34.924254052890525,6.3504000000000005,41.274654052890526,1097.19812011719,8.429608936511638,9.71452620633768,7.16557000215054,1.0397374184201182,13.226428690797231,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-612,0.9799999872399621,4469999921.335026,0.4439270011040698,3.0,10.442049999587853,2.610512355534839,13.052562355122692,1390.35437011719,7.455774390942327,8.616169854775888,6.301584037594578,0.9836644195241881,13.226428683165787,2.6075461645047113,1.9972078933394406,1.4416990327499963
Kepler-261,0.834,1000000.0,0.5,3.0,316.40121356172733,3.9244920044444447,320.3257055661718,315.022491455078,6.92942652545487,8.41148264317963,5.524257661097021,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-323,1.015,1000000.0,0.48245889678921694,3.0,177.64166423167154,9.917291582705438,187.558955814377,460.7802734375,6.492278961041471,7.898248944044473,5.136862835917417,1.0221963152093352,9.57899679369846,2.6075461645047113,1.999754697516646,1.4442458369272018
Kepler-100,1.0799999939301403,6459999925.392656,0.3865378978639591,3.0,8.598402434971304,2.1496004891285714,10.748002924099875,303.608978271484,6.501290605136413,7.6064168717428995,5.403549409802309,0.9262753162840773,13.388204350939596,2.6075461645047113,1.9934147031716822,1.437905842582238
Kepler-145,1.3199999943665877,3239999761.994105,0.293181700730653,3.0,5.553827019864514,1.3884540544861788,6.942281074350692,544.9423828125,5.6432850983440135,6.675277017078861,4.620605977676931,0.8329191191507714,13.088489058849328,2.6075461645047113,1.9872442319659593,1.431735371376515
Kepler-280,0.962,5620000000.0,0.5,3.0,23.649194532273405,2.2946190399999997,25.943813572273406,773.656433105469,7.528184858442338,8.704938897960627,6.3585323799137505,1.0397374184201182,13.325858714346467,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-285,0.915,2880000000.0000043,0.5,3.0,32.16167659265685,1.7423999999999995,33.90407659265685,816.469299316406,8.03350680328482,9.260283499139778,6.818330797432781,1.0397374184201182,13.035595584129494,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1295,0.92,4680000000.000007,0.5,3.0,34.68136555809657,3.3856,38.06696555809657,1118.26220703125,7.893616180228234,9.107024221521183,6.6907046704892945,1.0397374184201182,13.246801204524713,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1600,0.818,6919999999.999996,0.5,3.0,33.016364784442246,2.5600000000000005,35.57636478444225,995.52880859375,8.57227042512563,9.883104665444485,7.287751679801927,1.0397374184201182,13.41636080983727,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-906,1.0599999841491188,1859999932.1137252,0.47436744891270044,3.0,20.384681222558765,5.096169878275694,25.480851100834457,755.93603515625,7.181522576352367,8.30877801288425,6.059888530427514,1.0141048673328188,12.846035643495792,2.6075461645047113,1.9992198851777998,1.4437110245883555
Kepler-1590,1.11,3390000000.000003,0.5,3.0,19.990645842033423,3.5343999999999998,23.52504584203342,775.788818359375,6.768198526875341,7.86863441936968,5.673151702829978,1.0397374184201182,13.106808713084082,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-405,0.873,1000000.0,0.5,3.0,210.46646014777687,7.064851360480391,217.53131150825726,1162.44458007813,6.823182623015845,8.286590657116912,5.430773340539529,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-93,0.9109999889268757,6599999914.980224,0.4557068198861089,3.0,25.863883748125495,6.465970573595365,32.32985432172086,95.8397521972656,7.812064927998917,9.015719796385099,6.617041235958553,0.9954442383062272,13.396773705968208,2.6075461645047113,1.9979864922416584,1.442477631652214
Kepler-1053,0.74,3090000000.000006,0.5,3.0,58.07976382754633,2.5600000000000005,60.63976382754633,150.366714477539,9.416559262635204,10.878849182650399,8.02453950421035,1.0397374184201182,13.067883842449497,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-772,0.9800000101406471,1000000.0,0.4365147295787832,2.338154396006539,150.58001144886225,8.462613247688676,159.04262469655092,1078.21374511719,6.037648553927463,7.283717217166966,4.805780323314373,0.8575238354641859,8.79006148004242,2.0324756423192465,1.5645557720745953,1.1320790303465842
Kepler-1914,1.047,4999999999.999999,0.5,3.0,19.38290560376545,4.6656,24.048505603765452,1545.22705078125,7.000312289439114,8.128350050377586,5.877595061695722,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-775,0.92,1860000000.0000026,0.5,3.0,31.461651512454765,4.6656,36.12725151245476,394.226348876953,8.057975273838105,9.285826897081181,6.8418792371680475,1.0397374184201182,12.846035660038527,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-683,0.96,4370000000.000001,0.5,3.0,24.31828378072321,4.494400000000001,28.812683780723212,981.559875488281,7.633669608558529,8.817538621469922,6.457871882421518,1.0397374184201182,13.216727493784147,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-889,1.13999999735878,3979999061.71775,0.5,3.0,9.060304322960945,1.537600000000305,10.59790432296125,585.9345703125,6.5527565159855605,7.644281923597378,5.467377840429613,1.0397374184201182,13.178865790814,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-398,0.72,2340000000.000003,0.5,3.0,53.47970412542801,5.017600000000001,58.49730412542801,176.666549682617,9.68735582308981,11.224601463101303,8.247263157046063,1.0397374184201182,12.945725712073289,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1256,1.1699999923883773,3719989478.0411124,0.4463812662967521,3.0,10.055561279793915,2.513889732440625,12.56945101223454,875.933654785156,6.391353695654904,7.466734288777674,5.322237230080676,0.9861186847168705,13.147110603395626,2.6075461645047113,1.9973701104516162,1.441861249862172
HATS-36,1.1,620000000.0000007,0.5,3.0,19.29586777989467,1.9599999999999997,21.255867779894672,839.038513183594,7.0831913443643515,8.197027359552987,5.974767827717351,1.0397374184201182,12.370553135595546,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1516,1.0400000063299053,4070000275.8212957,0.3692055330253718,3.0,7.363865852604608,1.8409662981604429,9.20483215076505,1368.5068359375,7.048667920385101,8.160898949210225,5.9407851294194085,0.9089429514454902,13.187623929502857,2.6075461645047113,1.992269103185311,1.4367602425958668
Kepler-745,1.04,1000000.0,0.5,2.175695040903517,144.58497476863795,6.227422495274103,150.81239726391206,1690.81359863281,5.791051733222,6.987427705476467,4.597969501922717,0.8918354292377535,8.59635173925512,1.8913002137934865,1.4626643445472716,1.0603447264539878
Kepler-220,0.729,6000000000.000003,0.5,3.0,48.19415872126676,7.264103039999999,55.45826176126676,170.699554443359,9.466123568165369,10.95407413346885,8.05842936153651,1.0397374184201182,13.355141266199313,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1968,0.844,4999999999.999999,0.5,3.0,47.51294735790343,1.6384,49.151347357903425,769.052795410156,8.452982468838169,9.74236618383079,7.185661334964946,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-977,0.87,4569999999.999992,0.5,3.0,41.2691841423686,4.1616,45.4307841423686,566.554321289063,8.269116192604635,9.530720695657386,7.023941727884946,1.0397374184201182,13.236129887810318,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1776,1.041,600000000.0000004,0.5,3.0,16.946574550480335,2.5600000000000005,19.506574550480337,696.611022949219,7.405458624011666,8.55434022791869,6.26231347847199,1.0397374184201182,12.355141266199311,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1357,0.93,4569999999.999992,0.5,3.0,26.007982367554042,5.017600000000001,31.025582367554044,1040.57238769531,7.828614081620584,9.034157331661627,6.632674680369426,1.0397374184201182,13.236129887810318,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1807,1.0869999928979428,2949999987.7019763,0.02642229677260703,3.0,9.556620238633622,2.38915506308827,11.945775301721891,1274.17834472656,6.565833657756855,7.592620275831182,5.546647029732032,0.5661597151927253,13.046358335011963,2.6075461645047113,1.9751026764824,1.4195938158929557
Kepler-566,0.83,4569999999.999992,0.5,3.0,43.44727642897814,4.1616,47.60887642897814,563.257568359375,8.58266844964065,9.891616951515761,7.299641116229845,1.0397374184201182,13.236129887810318,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-416,0.949,2689999999.9999976,0.5,3.0,23.157806608652194,3.0976,26.255406608652194,669.926147460938,7.817262457650951,9.016828038492454,6.626563731808348,1.0397374184201182,13.006382398030443,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1689,1.023,1000000.0,0.5,3.0,276.99668008364836,8.227974249999999,285.22465433364835,294.161315917969,6.478886419769988,7.884971387207532,5.123660296026451,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1218,1.0599999953296282,3799999571.623667,0.40083718992618,3.0,11.334653222125711,2.8336630467994746,14.168316268925185,832.943054199219,6.967604946258593,8.075125981285456,5.864880165783294,0.9405746083462984,13.156882302888963,2.6075461645047113,1.9943598291798268,1.4388509685903825
Kepler-767,0.9599999921310731,4069999926.256188,0.30214967747526406,3.0,7.936600983914944,1.9841503255349215,9.920751309449866,2128.64306640625,7.533866282888294,8.686367745343581,6.38596961904601,0.8418870958953824,13.187623895590859,2.6075461645047113,1.987836979356871,1.4323281187674268
Kepler-1536,0.71,2950000000.000003,0.5,3.0,55.37925934546214,3.24,58.61925934546214,386.616241455078,9.79791854416307,11.370121818936221,8.33570653083093,1.0397374184201182,13.046358336902829,2.6075461645047113,2.000914094274466,1.4454052336850218
CoRoT-8,0.88,2999999942.3509474,0.5,3.0,37.87558511986529,0.6400000000000533,38.51558511986534,319.757751464844,8.27247143396956,9.532308290658676,7.029799085823848,1.0397374184201182,13.05404600859146,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-808,0.76,1950000000.0000012,0.5,3.0,43.034566068197634,3.24,46.274566068197636,345.338623046875,9.245416328822223,10.66391030384106,7.882046025978788,1.0397374184201182,12.867967134670444,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-280,1.029999999396301,8959999930.22618,0.5,3.0,14.99574810124213,0.4624000000000016,15.458148101242132,376.364868164063,5.380544397459757,7.264785262652756,3.9596366891791335,1.0397374184201182,13.528430751934689,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1129,1.0,4070000000.000003,0.5,3.0,23.737477450615437,4.6656,28.403077450615438,1163.16491699219,7.389290425837817,8.547646704245956,6.236773825341542,1.0397374184201182,13.187623902744889,2.6075461645047113,2.000914094274466,1.4454052336850218
