hostname,BP_RP_abs,G_abs,iso_mag_pred,mass_pred
TOI-3980,0.9681673046300006,3.891890377471741,5.122069463322312,0.9268332212545988
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
K2-219,0.8845630704499996,4.355423537120693,4.929610921580685,0.9686253876805057
TOI-5301,0.7175503539499992,2.7237341493824445,4.269804076707386,1.1675488251847297
HAT-P-28,1.0114674824399987,4.843470239990259,5.23530627858113,0.910902324341428
EPIC 220674823,0.9380442486800007,5.0206632250338235,5.043292906408184,0.9379160232965412
EPIC 220674823,0.9380442486800007,5.0206632250338235,5.043292906408184,0.9379160232965412
EPIC 220674823,0.9380442486800007,5.0206632250338235,5.043292906408184,0.9379160232965412
EPIC 220674823,0.9380442486800007,5.0206632250338235,5.043292906408184,0.9379160232965412
K2-213,0.8193187136499986,4.05674164199745,4.810464716107978,1.0502009826496685
K2-283,1.240452360879999,6.104561820350451,5.901835726417194,0.850970890093458
K2-282,1.0519342478159999,5.378222503015046,5.344812457762278,0.897335403881948
K2-282,1.0519342478159999,5.378222503015046,5.344812457762278,0.897335403881948
K2-282,1.0519342478159999,5.378222503015046,5.344812457762278,0.897335403881948
K2-282,1.0519342478159999,5.378222503015046,5.344812457762278,0.897335403881948
TOI-1472,1.0726648300200008,5.6899040770316365,5.40606607669953,0.892236883910477
TOI-1472,1.0726648300200008,5.6899040770316365,5.40606607669953,0.892236883910477
TOI-1472,1.0726648300200008,5.6899040770316365,5.40606607669953,0.892236883910477
TOI-1472,1.0726648300200008,5.6899040770316365,5.40606607669953,0.892236883910477
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-148,1.684726566810001,7.584524513148494,7.037030437912181,0.7366601803096475
K2-209,1.249610914489999,6.334181854028856,5.928955871698797,0.8486394479138383
TOI-2420,0.8637362344999993,3.0754738932443892,4.901566120824908,0.9874221710288815
K2-214,0.8153427865900014,4.157320760853546,4.7921454779024915,1.0546088840465615
HATS-68,0.7151514681800002,3.278315025064508,4.255528933800199,1.1705031180049255
K2-205,0.7782144840199994,4.250225765313971,4.6210753831342775,1.095771082017739
TOI-261,0.7222068723999993,4.15991836702195,4.297513802262065,1.1618141965517248
