BP_RP_abs,G_abs,iso_mag_pred,mass_pred
0.7598613400999987,2.8435269228980093,,
0.8587763606999985,4.898700352918079,,
0.8587763606999985,4.898700352918079,,
0.8587763606999985,4.898700352918079,,
0.8587763606999985,4.898700352918079,,
0.6816688694199993,3.8700033654734565,,
0.9950456170700015,5.28754428460293,,
1.12697924173,5.83143534444506,,
1.0280509210000002,5.455532383674338,,
1.1425239256000008,5.900544866291947,,
0.8578390026799987,4.241174399854621,,
0.87320003468,3.6199236161926756,,
2.4111414686399986,9.206248555410026,6.85,0.360941152123288
0.7118076448499995,3.6792111374077976,,
1.0505354605400008,5.3021169731739,,
2.066184962265,8.030976274147593,6.85,0.5656784390817093
0.3720996199999993,2.6668065865294075,,
0.7243659039000008,4.045627965620149,,
1.0389561718000007,5.607990923219425,,
1.0389561718000007,5.607990923219425,,
1.0389561718000007,5.607990923219425,,
1.0389561718000007,5.607990923219425,,
0.8862580059000003,4.982749858579826,,
2.5754974385999994,9.910773563044458,6.85,0.28836378868378854
2.5754974385999994,9.910773563044458,6.85,0.28836378868378854
2.5754974385999994,9.910773563044458,6.85,0.28836378868378854
2.5754974385999994,9.910773563044458,6.85,0.28836378868378854
0.9977073194999999,5.42898949172756,,
1.1825762610999995,6.185254698179724,,
1.1825762610999995,6.185254698179724,,
1.1825762610999995,6.185254698179724,,
1.1825762610999995,6.185254698179724,,
0.7997009824999992,2.922528811345785,,
0.6462418445000004,3.096444168729249,,
0.8495884851,4.448675880646778,,
0.9958163957499995,4.371551635677262,,
1.0090845210599984,5.510988637526104,,
0.7408868388999998,3.3131401421247695,,
1.494427634700001,7.146879520930386,6.85,1.0675670049074064
0.7066569991399998,2.7550046946901716,,
0.697346100459999,3.66147274623445,,
2.3689430763700017,9.21072284345492,6.85,0.3790055323758552
0.6262721246199998,3.306698194291604,,
0.7455148779999998,3.602414483503903,,
0.5143281580000005,2.716787159010676,,
1.2567019731899993,5.998302525806736,,
0.6544626500000001,3.760883230219198,,
0.6544626500000001,3.760883230219198,,
0.6544626500000001,3.760883230219198,,
0.6544626500000001,3.760883230219198,,
0.6544626500000001,3.760883230219198,,
0.6544626500000001,3.760883230219198,,
0.6544626500000001,3.760883230219198,,
0.6544626500000001,3.760883230219198,,
0.6544626500000001,3.760883230219198,,
2.6798067509340004,10.922177709378406,6.85,0.24705255554028394
0.8487154888999999,4.066621269014613,,
0.9397815025999989,5.252770050774039,,
2.8689214051558984,11.36983529775434,6.85,0.18540436658244092
1.2830627023000005,6.481667627828532,6.85,1.2774151077838822
1.2830627023000005,6.481667627828532,6.85,1.2774151077838822
1.2830627023000005,6.481667627828532,6.85,1.2774151077838822
1.2830627023000005,6.481667627828532,6.85,1.2774151077838822
1.0630643168000002,5.807793219626865,,
2.5324458420599996,10.946432786453785,6.85,0.3063998897723138
1.1727625828000008,5.972542235992101,,
2.5903520554999986,10.876167670003067,6.85,0.2824028669743185
2.5903520554999986,10.876167670003067,6.85,0.2824028669743185
2.5903520554999986,10.876167670003067,6.85,0.2824028669743185
2.5903520554999986,10.876167670003067,6.85,0.2824028669743185
0.9113985530999997,4.776454225449145,,
0.9645120574000003,5.411465926550452,,
0.7113357141200005,3.2315484239078405,,
1.9122684401059988,8.00601778910973,6.85,0.6863270105818513
